"MUS 3951, Classes instrumentales - Guitare / Instrumental Classes - Guitar "
"MUS 3952, Classes instrumentales - flûte et saxophone / Instrumental Classes - Flute and Saxophone "
"MUS 3953, Classes instrumentales - flûte à bec / Instrumental Classes - Recorder "
"MUS 3954, Classes instrumentales - trompette et cor français / Instrumental Classes - Trumpet and French Horn "
"MUS 3956, Classes instrumentales - percussion / Instrumental Classes - Percussion "
"MUS 3970, Approches musicales pour jeunes élèves / Musical Approach for Young Students "
"MUS 3990, Cours supérieur de solfège et de dictée musicale / Advanced Studies in Sight-Singing and Dictation "
"MUS 3990,1 Cours supérieur de solfège et de dictée musicale  / Advanced Studies in Sight-Singing and Dictation "
"MUS 3990,2 Cours supérieur de solfège et de dictée musicale  / Advanced Studies in Sight-Singing and Dictation  "
"MUS 3993, Déchiffrage et harmonie au clavier II / Keyboard Skills II "
"MUS 3993,1 Déchiffrage et harmonie au clavier II  / Keyboard Skills II "
"MUS 3993,2 Déchiffrage et harmonie au clavier II  / Keyboard Skills II  "
"MUS 4018, Composition II / Composition II "
"MUS 4018,1 Composition II  / Composition II "
"MUS 4018,2 Composition II  / Composition II  "
"MUS 4024, Research Project / Research Project "
"MUS 4024,1 Projet de recherche  / Research Project "
"MUS 4024,2 Projet de recherche  / Research Project  "
"MUS 4030, Cours d'instrument IV / Applied Music IV "
"MUS 4030,1 Cours d'instrument IV  / Applied Music IV "
"MUS 4030,2 Cours d'instrument IV  / Applied Music IV  "
"MUS 4031, Cours d'instrument IV : Interprétation BMUS/BSC / Applied Music IV: Performance BMUS/BSC "
"MUS 4031,1 Cours d'instrument IV : Interprétation BMUS/BSC  / Applied Music IV: Performance BMUS/BSC "
"MUS 4031,2 Cours d'instrument IV : Interprétation BMUS/BSC  / Applied Music IV: Performance BMUS/BSC  "
"MUS 4032, Cours d'instrument IV interprétation  / Applied Music IV Performance  "
"MUS 4032,1 Cours d'instrument IV interprétation   / Applied Music IV Performance  "
"MUS 4032,2 Cours d'instrument IV interprétation    / Applied Music IV Performance   "
"MUS 4033, Cours d'instrument V : Interprétation BMUS/BSC / Applied Music V: Performance BMUS/BSC "
"MUS 4033,1 Cours d'instrument V : Interprétation BMUS/BSC  / Applied Music V: Performance BMUS/BSC "
"MUS 4033,2 Cours d'instrument V : Interprétation BMUS/BSC  / Applied Music V: Performance BMUS/BSC  "
"MUS 4035, Cours d'instrument IV interprétation  / Applied Music IV Performance  "
"MUS 4035,1 Cours d'instrument IV interprétation   / Applied Music IV Performance  "
"MUS 4035,2 Cours d'instrument IV interprétation   / Applied Music IV Performance   "
"MUS 4110, Music Education III "
"MUS 4158, Piano Pedagogy I "
"MUS 4159, Piano Pedagogy II "
"MUS 4301, Seminar I "
"MUS 4302, Selected Topics in Music Education "
"MUS 4308, Topics in Counterpoint "
"MUS 4310, Selected Topics in Score Analysis "
"MUS 4311, Introduction to Schenkerian Analysis "
"MUS 4315, Topics in Music Technology "
"MUS 4315,1 Topics in Music Technology "
"MUS 4315,2 Topics in Music Technology  "
"MUS 4323, Survey of Music in Canada "
"MUS 4360, Orchestral Conducting "
"MUS 4360,1 Orchestral Conducting "
"MUS 4360,2 Orchestral Conducting  "
"MUS 4371, Specialized Workshop in Music Education I "
"MUS 4372, Specialized Workshop in Music Education II "
"MUS 4374, Post-Tonal Music "
"MUS 4391, Specialized Workshop in Musicians' Wellness I "
"MUS 4392, Specialized Workshop in Musicians' Wellness II "
"MUS 4510, Éducation musicale III "
"MUS 4558, Didactique du piano I "
"MUS 4559, Didactique du piano II "
"MUS 4701, Séminaire I "
"MUS 4702, Thèmes choisis en éducation musicale "
"MUS 4708, Thèmes choisis en contrepoint "
"MUS 4710, Thèmes choisis en analyse de partitions "
"MUS 4711, Initiation à l'analyse schenkerienne "
"MUS 4715, Thèmes choisis en technologies de la musique "
"MUS 4715,1 Thèmes choisis en technologies de la musique "
"MUS 4715,2 Thèmes choisis en technologies de la musique  "
"MUS 4723, Panorama de la musique au Canada "
"MUS 4771, Atelier spécialisé en éducation musicale I "
"MUS 4772, Atelier spécialisé en éducation musicale II "
"MUS 4774, Musique post-tonale "
"MUS 4791, Atelier spécialisé en bien-être des musiciens I "
"MUS 4792, Atelier spécialisé en bien-être des musiciens II "
"MUS 4901, Pratique en studio pour pianistes / Studio Practicum for Pianists "
"MUS 4910, Stage / Practicum "
"MUS 4910,1 Stage  / Practicum "
"MUS 4910,2 Stage  / Practicum  "
"MUS 4912, Arrangement / Arranging "
"MUS 4912,1 Arrangement  / Arranging "
"MUS 4912,2 Arrangement  / Arranging  "
"MUS 4920, Cours d'instrument IV : Instrument secondaire / Applied Music IV: Secondary Instrument "
"MUS 4920,1 Cours d'instrument IV : Instrument secondaire  / Applied Music IV: Secondary Instrument "
"MUS 4920,2 Cours d'instrument IV : Instrument secondaire   / Applied Music IV: Secondary Instrument  "
"MUS 4924, Projet de recherche I / Research Project I "
"MUS 4928, Recherche avancée en musique : Méthodes et outils / Advanced Research in Music: Tools and Methods "
"MUS 4943, Répertoire d'orchestre III / Orchestral Repertoire III "
"MUS 4943,1 Répertoire d'orchestre III  / Orchestral Repertoire III "
"MUS 4943,2 Répertoire d'orchestre III  / Orchestral Repertoire III  "
"MUS 4944, Musique de chambre III / Chamber Music III "
"MUS 4944,1 Musique de chambre III  / Chamber Music III "
"MUS 4944,2 Musique de chambre III  / Chamber Music III  "
"MUS 4946, Ensemble d'accompagnement d'opéra / Operatic Accompaniment Ensemble "
"MUS 4952, Classes instrumentales - hautbois et basson / Instrumental Classes - Oboe and Bassoon "
"MUS 4954, Classes instrumentales - trombone et tuba / Instrumental Classes - Trombone and Tuba "
"MUS 4961, Direction chorale / Choral Conducting "
"MUS 5900, Initiation à la recherche musicale / Introduction to Musical Research "
"MUS 5901, Proséminaire en théorie et analyse musicales / Proseminar in Music Theory and Analysis "
"MUS 5902, Stage / Practicum "
"MUS 5902,1 Stage  / Practicum "
"MUS 5902,2 Stage  / Practicum  "
"MUS 5903, Proséminaire en musicologie / Proseminar in Musicology "
"MUS 5904, Méthodes de recherche en pédagogie musicale / Research Methodologies in Music Pedagogy "
"MUS 5911, Séminaire de recherche / Research Seminar "
"MUS 6099, Mémoire / Research Paper "
"MUS 6340, Analytic Methods for Music and Media "
"MUS 6341, Composing for Visual Media  "
"MUS 6342, Composing for Visual Media  "
"MUS 6343, Sound Design and Soundscaping  "
"MUS 6344, Sound Design and Soundscaping  "
"MUS 6740, Méthodes d’analyses de la musique et média "
"MUS 6741, Composition pour les médias visuels  "
"MUS 6742, Composition pour les médias visuels  "
"MUS 6743, Design sonore et paysage sonore  "
"MUS 6744, Design sonore et paysage sonore  "
"MUS 6901, Leçons particulières II / Applied Music II "
"MUS 6902, Leçons particulières III / Applied Music III "
"MUS 6903, Leçons particulières IV / Applied Music  IV "
"MUS 6904, Musique et affaires / The Business Music "
"MUS 6905, Leçons orchestrales particulières / Applied Orchestral Lessons "
"MUS 6905,1 Leçons orchestrales particulières  / Applied Orchestral Lessons "
"MUS 6905,2 Leçons orchestrales particulières  / Applied Orchestral Lessons  "
"MUS 6909, Interprétation orchestrale professionnelle / Professional Orchestral Performance "
"MUS 6909,1 Interprétation orchestrale professionnelle  / Professional Orchestral Performance "
"MUS 6909,2 Interprétation orchestrale professionnelle  / Professional Orchestral Performance  "
"MUS 6910, Récital du Diplôme d'études supérieures / Graduate Diploma Recital "
"MUS 6911, Musique de chambre I / Chamber Music I "
"MUS 6911,1 Musique de chambre I  / Chamber Music I "
"MUS 6911,2 Musique de chambre I  / Chamber Music I  "
"MUS 6913, Musique de chambre II / Chamber Music II "
"MUS 6913,1 Musique de chambre II  / Chamber Music II "
"MUS 6913,2 Musique de chambre II  / Chamber Music II  "
"MUS 6914, Thèmes en interprétation vocale / Special Topic in Vocal Performances "
"MUS 6914,1 Thèmes en interprétation vocale  / Special Topic in Vocal Performances "
"MUS 6914,2 Thèmes en interprétation vocale  / Special Topic in Vocal Performances  "
"MUS 6915, Orchestre I / Orchestra I "
"MUS 6915,1 Orchestre I  / Orchestra I "
"MUS 6915,2 Orchestre I  / Orchestra I  "
"MUS 6916, Orchestre II / Orchestra II "
"MUS 6916,1 Orchestre II  / Orchestra II "
"MUS 6916,2 Orchestre II  / Orchestra II  "
"MUS 6917, Orchestre pour diplôme d'études supérieures en interprétation / Orchestra for Graduate Students in Performance "
"MUS 6917,1 Orchestre pour diplôme d'études supérieures en interprétation  / Orchestra for Graduate Students in Performance "
"MUS 6917,2 Orchestre pour diplôme d'études supérieures en interprétation  / Orchestra for Graduate Students in Performance  "
"MUS 6918, Étude du répertoire d'orchestre I / Study of Orchestral Repertoire I "
"MUS 6918,1 Étude du répertoire d'orchestre I  / Study of Orchestral Repertoire I "
"MUS 6918,2 Étude du répertoire d'orchestre I  / Study of Orchestral Repertoire I  "
"MUS 6919, Étude du répertoire d'orchestre II / Study of Orchestral Repertoire II "
"MUS 6919,1 Étude du répertoire d'orchestre II  / Study of Orchestral Repertoire II "
"MUS 6919,2 Étude du répertoire d'orchestre II  / Study of Orchestral Repertoire II  "
"MUS 6920, Musique de chambre pour diplôme d'études supérieures en interprétation / Chamber Music for Graduate Diploma in Performance "
"MUS 6920,1 Musique de chambre pour diplôme d'études supérieures en interprétation  / Chamber Music for Graduate Diploma in Performance "
"MUS 6920,2 Musique de chambre pour diplôme d'études supérieures en interprétation  / Chamber Music for Graduate Diploma in Performance  "
"MUS 6921, Interprétation du lied et de la mélodie pour diplôme d'études supérieures en interprétation / Art Song Interpretation for Graduate Diploma in Performance "
"MUS 6921,1 Interprétation du lied et de la mélodie pour diplôme d'études sup. en interprétation  / Art Song Interpretation for Graduate Diploma in Performance "
"MUS 6921,2 Interprétation du lied et de la mélodie pour diplôme d'études sup. en interprétation  / Art Song Interpretation for Graduate Diploma in Performance  "
"MUS 6922, Production d'opéra pour diplôme d'études supérieures en interprétation / Opera Production for Graduate Diploma in Performance "
"MUS 6922,1 Production d'opéra pour diplôme d'études supérieures en interprétation  / Opera Production for Graduate Diploma in Performance "
"MUS 6922,2 Production d'opéra pour diplôme d'études supérieures en interprétation  / Opera Production for Graduate Diploma in Performance  "
"MUS 6931, Thèmes en pédagogie de la musique / Topics in Musical Pedagogy "
"MUS 6932, Thèmes en pédagogie du piano / Topics in Piano Pedagogy "
"MUS 6935, Examen oral / Oral Examination"
"MUS 6940, Méthodes d’analyses de la musique et média / Analytic Methods for Music and Media "
"MUS 6941, Composition pour les médias visuels  / Composing for Visual Media  "
"MUS 6942, Composition pour les médias visuels  / Composing for Visual Media  "
"MUS 6943, Design sonore et paysage sonore  / Sound Design and Soundscaping  "
"MUS 6944, Design sonore et paysage sonore  / Sound Design and Soundscaping  "
"MUS 6950, Séminaire en musicologie / Seminar in Musicology "
"MUS 6965, Production d'opéra I / Opera Production I "
"MUS 6965,1 Production d'opération I  / Opera  Production I "
"MUS 6965,2 Production d'opération I  / Opera  Production I  "
"MUS 6966, Production d'opéra II / Opera Production II "
"MUS 6966,1 Production d'opération II  / Production d'opération II "
"MUS 6966,2 Production d'opération II  / Production d'opération II  "
"MUS 6970, Chamber Music Repertoire "
"MUS 6970,1 Chamber Music Repertoire "
"MUS 6970,2 Chamber Music Repertoire  "
"MUS 6993, Thèmes en interprétation / Topics in Performance "
"MUS 6994, Études individuelles en pédagogie de la musique / Independent Studies in Musical Pedagogy "
"MUS 6995, Lectures dirigées dans le domaine de la pédagogie de la musique / Directed Readings in Musical Pedagogy "
"MUS 6996, Étude individuelle en interprétation / Independent Studies in Performance "
"MUS 7980, Projet créatif majeur  / Major Creative Project  "
"MUS 7981, Projet créatif majeur  / Major Creative Project  "
"MUS 7993, Récital des compositions / Composition Recital"
"MUS 7994, Composition majeure / Major Composition"
"MUS 7995, Soutenance du portfolio de composition / Composition Portfolio Defence"
"MUS 7996, Récital I / Recital I"
"MUS 7997, Récital II / Recital II"
"MUS 8101, Doctoral Seminar in Music Studies Part 1 "
"MUS 8102, Doctoral Seminar in Music Studies Part 2 "
"MUS 9997, Projet de thèse / Thesis Proposal "
"MUS 9998, Examen de synthèse / Comprehensive Exam "
"PHI 1101, Reasoning and Critical Thinking "
"PHI 1102, Moral Reasoning "
"PHI 1103, Fundamental Philosophical Questions "
"PHI 1104, Great Philosophers "
"PHI 1301, Philosophy: Ideas and Arguments "
"PHI 1302, Philosophy: Themes and Texts "
"PHI 1370, Philosophical Issues in Health Care "
"PHI 1501, Raisonnement et pensée critique "
"PHI 1502, Raisonnement moral "
"PHI 1503, Les grandes questions philosophiques "
"PHI 1504, Les grands philosophes "
"PHI 1701, Philosophie : idées et arguments "
"PHI 1702, Philosophie : thèmes et textes "
"PHI 1770, Problèmes philosophiques liés aux soins de santé "
"PHI 2100, Animal Ethics "
"PHI 2122, Ancient Wisdoms "
"PHI 2125, Philosophy of Cognitive Science "
"PHI 2170, Logic I "
"PHI 2172, Philosophy of Mind "
"PHI 2174, Ethics "
"PHI 2183, Political Philosophy "
"PHI 2186, Philosophy of the Social Sciences "
"PHI 2190, Philosophy of Religion "
"PHI 2197, Philosophy of History "
"PHI 2380, Greek Philosophy "
"PHI 2381, Arabic Philosophy "
"PHI 2382, Medieval Philosophy "
"PHI 2383, Modern Philosophy "
"PHI 2385, Ethical Questions "
"PHI 2386, Existentialism "
"PHI 2387, Philosophy of the Enlightenment "
"PHI 2389, Asian Philosophy "
"PHI 2390, Philosophy of Feminism and Gender "
"PHI 2391, Philosophy of Science "
"PHI 2392, Aesthetics and Philosophy of Art "
"PHI 2393, Philosophy of Culture "
"PHI 2394, Scientific Thought and Social Values "
"PHI 2395, Philosophy of Law "
"PHI 2396, Bioethics "
"PHI 2397, Business Ethics "
"PHI 2398, Environmental Ethics "
"PHI 2399, Questions in Political Philosophy "
"PHI 2500, Éthique animale "
"PHI 2522, Sagesses anciennes "
"PHI 2525, Philosophie des sciences cognitives "
"PHI 2570, Logique I "
"PHI 2572, Philosophie de l'esprit "
"PHI 2574, Éthique "
"PHI 2583, Philosophie politique "
"PHI 2586, Philosophie des sciences sociales "
"PHI 2590, Philosophie de la religion "
"PHI 2597, Philosophie de l'histoire "
"PHI 2780, La Philosophie grecque "
"PHI 2781, Philosophie arabe "
"PHI 2782, Philosophie médiévale "
"PHI 2783, Philosophie moderne "
"PHI 2785, Enjeux éthiques "
"PHI 2786, Existentialisme "
"PHI 2787, La philosophie des Lumières "
"PHI 2789, Philosophie asiatique "
"PHI 2790, Philosophie du féminisme et du genre "
"PHI 2791, Philosophie des sciences "
"PHI 2792, Esthétique et philosophie de l'art "
"PHI 2793, Philosophie de la culture "
"PHI 2794, Pensée scientifique et valeurs sociales "
"PHI 2795, Philosophie du droit "
"PHI 2796, Bioéthique "
"PHI 2797, Éthique des affaires "
"PHI 2798, L'éthique environnementale "
"PHI 2799, Enjeux en philosophie politique "
"PHI 3108, Texts in Modern Philosophy "
"PHI 3164, Contemporary Ethical Theories "
"PHI 3165, Contemporary Political Philosophy "
"PHI 3170, Theory of Knowledge "
"PHI 3171, Logic II "
"PHI 3174, Topics in Metaphysics "
"PHI 3375, The Great Figures of Ancient Greek Philosophy "
"PHI 3377, Continental Philosophy "
"PHI 3386, 19th Century Philosophy "
"PHI 3391, Philosophy of Language "
"PHI 3398, Analytic Philosophy "
"PHI 3508, Textes en philosophie moderne "
"PHI 3564, Théories éthiques contemporaines "
"PHI 3565, Philosophie politique contemporaine "
"PHI 3570, Théorie de la connaissance "
"PHI 3571, Logique II "
"PHI 3574, Métaphysique "
"PHI 3775, Les grandes figures de la philosophie grecque ancienne "
"PHI 3777, Philosophie continentale "
"PHI 3786, La philosophie du 19e siècle "
"PHI 3791, Philosophie du langage "
"PHI 3798, Philosophie analytique "
"PHI 4101, Special Topics "
"PHI 4103, Texts in Metaphysics and Epistemology "
"PHI 4164, Texts in Ethics and Political Philosophy "
"PHI 4301, Seminar in the History of Philosophy "
"PHI 4302, Texts in the History of Philosophy "
"PHI 4311, Problems in Contemporary Political Philosophy "
"PHI 4312, Problems in Contemporary Ethics "
"PHI 4501, Thèmes choisis "
"PHI 4503, Textes en métaphysique et théorie de la connaissance "
"PHI 4564, Textes en éthique et philosophie politique "
"PHI 4701, Séminaire en histoire de la philosophie "
"PHI 4702, Textes en histoire de la philosophie "
"PHI 4711, Problèmes de philosophie politique contemporaine "
"PHI 4712, Problèmes d'éthique contemporaine "
"PHI 5320, History of analytic philosophy "
"PHI 5321, History of continental philosophy "
"PHI 5323, Asian and Comparative Philosophy "
"PHI 5324, Philosophy of mind and cognitive science "
"PHI 5325, Metaphilosophy "
"PHI 5326, Metaethics "
"PHI 5719, Esthétique et philosophie de l’art "
"PHI 5720, Histoire de la philosophie analytique "
"PHI 5721, Histoire de la philosophie continentale "
"PHI 5723, Philosophie asiatique et comparée "
"PHI 5724, Philosophie de l’esprit et des sciences cognitives "
"PHI 5725, Métaphilosophie "
"PHI 5726, Métaéthique "
"PHI 5911, Séminaire d'intégration / Integration Seminar "
"PHI 5911,1 Séminaire d'intégration  / Integration Seminar "
"PHI 5911,2 Séminaire d'intégration  / Integration Seminar  "
"PHI 6904, Étude dirigée / Directed Study "
"PHI 6999, Élaboration et présentation du projet de thèse de maîtrise ès arts / Preparation and Presentation of the M.A. Thesis Project"
"PHI 8999, Élaboration et présentation du projet de thèse de doctorat / Preparation and Presentation of Ph.D. Thesis Project"
"PHY 1112, Introduction to Computational Physics "
"PHY 1121, Fundamentals of Physics I "
"PHY 1122, Fundamentals of Physics II "
"PHY 1124, Fundamentals of Physics for Engineers "
"PHY 1300, The Big Bang and Beyond "
"PHY 1321, Principles of Physics I "
"PHY 1322, Principles of Physics II "
"PHY 1331, Principles of Physics I "
"PHY 1512, Introduction à la physique numérique "
"PHY 1521, Principes fondamentaux de physique I "
"PHY 1522, Principes fondamentaux de physique II "
"PHY 1524, Principes fondamentaux de physique pour ingénieurs "
"PHY 1700, Au-delà du Big Bang "
"PHY 1703, Physique et environnement "
"PHY 1721, Principes de physique I "
"PHY 1722, Principes de physique II "
"PHY 1731, Principes de physique I "
"PHY 2100, Fundamentals of Applied Physics III "
"PHY 2104, Introduction to Circuit Theory and Electronics "
"PHY 2300, How Things Work - Physics of Everyday Life "
"PHY 2311, Waves and Optics "
"PHY 2315, Optical System Design "
"PHY 2323, Electricity and Magnetism "
"PHY 2325, Physics in Biology "
"PHY 2333, Mechanics "
"PHY 2361, Modern Physics "
"PHY 2390, Astronomy "
"PHY 2500, Principes fondamentaux de physique appliquée III "
"PHY 2504, Introduction à la théorie des circuits et à l'électronique "
"PHY 2700, Comment fonctionnent les choses autour de nous - la physique de la vie quotidienne "
"PHY 2711, Ondes et optique "
"PHY 2715, Conception de systèmes optiques "
"PHY 2723, Électricité et magnétisme "
"PHY 2725, La physique en biologie "
"PHY 2733, Mécanique "
"PHY 2761, Physique moderne "
"PHY 2790, Astronomie "
"PHY 2900, X - Projets créatifs / X - Creative Projects "
"PHY 2904, Travaux pratiques en physique / Practical Physics "
"PHY 2904,1 Travaux pratiques en physique  / Practical Physics "
"PHY 2904,2 Travaux pratiques en physique  / Practical Physics   "
"PHY 2906, Laboratoire de physique / Physics Laboratory "
"PHY 2906,1 Laboratoire de physique  / Physics Laboratory "
"PHY 2906,2 Laboratoire de physique  / Physics Laboratory  "
"PHY 3310, Photonics Measurement Techniques "
"PHY 3320, Electromagnetic Theory "
"PHY 3325, Introduction to Molecular Biophysics "
"PHY 3341, Theoretical Physics "
"PHY 3350, Thermodynamics "
"PHY 3355, Statistical Thermodynamics "
"PHY 3370, Introductory Quantum Mechanics "
"PHY 3380, Physics of the Earth "
"PHY 3710, Techniques de mesure en photonique "
"PHY 3720, Théorie électromagnétique "
"PHY 3725, Introduction à la biophysique moléculaire "
"PHY 3741, Physique théorique "
"PHY 3750, Thermodynamique "
"PHY 3755, Thermodynamique statistique "
"PHY 3770, Introduction à la mécanique quantique "
"PHY 3902, Laboratoire de physique et de physique appliquée I / Physics and Applied Physics Laboratory I "
"PHY 3903, Questions contemporaines en physique / Contemporary Issues in Physics "
"PHY 3904, Laboratoire de physique et de physique appliquée II / Physics and Applied Physics Laboratory II "
"PHY 4006, Projet de recherche en physique / Physics Research Project "
"PHY 4006,1 Projet de recherche en physique  / Physics Research Project "
"PHY 4006,2 Projet de recherche en physique  / Physics Research Project  "
"PHY 4140, Computational Physics: Deterministic Methods "
"PHY 4141, Computational Physics: Stochastic Methods "
"PHY 4311, Introduction to Photonics - Lasers "
"PHY 4320, Introduction to Quantum Optics "
"PHY 4322, Biological Physics "
"PHY 4324, Energy Technologies "
"PHY 4327, Applications of Integrated Circuits in Physics "
"PHY 4330, Advanced Dynamics "
"PHY 4335, Physics of Continuous Media "
"PHY 4346, General Relativity "
"PHY 4361, Applied Nuclear Physics "
"PHY 4362, Subatomic Physics I "
"PHY 4368, Subatomic Physics II "
"PHY 4370, Quantum Mechanics "
"PHY 4375, Atomic, Molecular and Optical Physics "
"PHY 4382, Introduction to Solid State Physics "
"PHY 4385, Solid State Physics "
"PHY 4387, Physics of Materials "
"PHY 4390, Selected Topics in Physics "
"PHY 4395, Astrophysics "
"PHY 4540, Physique numérique: Méthodes déterministes "
"PHY 4541, Physique numérique: Méthodes stochastiques "
"PHY 4711, Introduction à la photonique - lasers "
"PHY 4720, Introduction à l'optique quantique "
"PHY 4722, Physique biologique "
"PHY 4724, Technologies énergétiques "
"PHY 4730, Cours avance de dynamique "
"PHY 4762, Physique subatomique I "
"PHY 4770, Mécanique quantique "
"PHY 4775, Physique atomique, moléculaire et optique "
"PHY 4782, Introduction à la physique de l'état solide "
"PHY 4785, Physique de l'état solide "
"PHY 4903, Laboratoire de physique / Physics Laboratory "
"PHY 4906, Projet de physique / Physics Project "
"PHY 5100, Solid State Physics I "
"PHY 5110, Solid State Physics II "
"PHY 5112, Physics of Medical Imaging "
"PHY 5130, Experimental Characterization Techniques in Materials Science, Physics, Chemistry, and Mineralogy "
"PHY 5140, Methods in Theoretical Physics I "
"PHY 5141, Methods in Theoretical Physics II "
"PHY 5161, Medical Radiation Physics "
"PHY 5163, Radiation Protection "
"PHY 5164, Medical Radiotherapy Physics "
"PHY 5165, Radiobiology "
"PHY 5166, Medical Physics Practicum "
"PHY 5167, Advanced Topics in Medical Physics "
"PHY 5168, Anatomy and Physiology for Medical Physicists"
"PHY 5170, Advanced Quantum Mechanics I "
"PHY 5304, Introduction to General Relativity "
"PHY 5310, Advanced Optics and Photonics "
"PHY 5318, Modern Optics "
"PHY 5320, Introduction to the Physics of Macromolecules "
"PHY 5322, Biological Physics "
"PHY 5330, Fiber Optics Communications "
"PHY 5331, Fiber Optics Fundamentals and Applications "
"PHY 5332, Nonlinear Optics "
"PHY 5333, Mode Locked Lasers "
"PHY 5340, Computational Physics: Deterministic Methods "
"PHY 5341, Computational Physics: Stochastic Methods "
"PHY 5342, Computer Simulations in Physics "
"PHY 5347, Physics, Chemistry and Characterization of Mineral Systems "
"PHY 5355, Statistical Mechanics "
"PHY 5361, Nonlinear Dynamics in the Natural Sciences "
"PHY 5362, Computational Methods in Material Sciences "
"PHY 5363, Physical Applications of Fourier Analysis "
"PHY 5364, Nanotechnology and Modern methods in Biophysics "
"PHY 5380, Semiconductor Physics I "
"PHY 5381, Semiconductor Physics II: Optical Properties "
"PHY 5384, Physics of Fiber Optic Systems "
"PHY 5387, Physics of Materials "
"PHY 5388, Photons and Atoms "
"PHY 5389, Quantum Theory of Light "
"PHY 5390, Quantum Science and Technology "
"PHY 5391, Quantum Materials, Nanostructures and Devices "
"PHY 5392, Introduction to Nanoscience "
"PHY 5722, Physique biologique "
"PHY 5740, Physique numérique: Méthodes déterministes "
"PHY 5741, Physique numérique: Méthodes stochastiques "
"PHY 5742, Simulations numériques en physique "
"PHY 5781, Physique des semi-conducteurs II : Propriétés optiques "
"PHY 5804, Introduction to General Relativity "
"PHY 5922, Advanced Magnetism "
"PHY 5951, Physique de basses températures / Low Temperature Physics II "
"PHY 5966, Physique nucléaire / Experimental Techniques of Nuclear and Elementary Particle Physics "
"PHY 5967, Physique des particules / Elementary Particle Physics "
"PHY 6170, Advanced Quantum Mechanics II "
"PHY 6371, Topics in Mossbauer Spectroscopy "
"PHY 6382, Physics of Semiconductor Super Lattices "
"PHY 6782, Physique des super-réseaux à semiconducteurs "
"PHY 6999, Project "
"PHY 8111, Classical Mechanics and Theory of Field "
"PHY 8122, Molecular Spectroscopy "
"PHY 8132, Classical Electrodynamics "
"PHY 8164, Intermediate Nuclear Physics "
"PHY 8165, Particle Physics Phenomenology "
"PHY 8166, Advanced Topics in Particle Physics Phenomenology "
"PHY 8172, Relativistic Quantum Mechanics "
"PHY 8173, Quantum Electrodynamics "
"PHY 8191, Selected Topics in Physics "
"PHY 8192, Selected Topics in Physics "
"PHY 8290, Selected Topics in Physics  "
"PHY 8391, Selected Topics in Physics  "
"PHY 8490, Selected Topics in Physics  "
"PAP 1301, Introduction to Public Administration "
"PAP 1701, Introduction à l'administration publique "
"PAP 2300, Introduction to Public Policy Analysis "
"PAP 2320, Introduction to Public Management "
"PAP 2700, Introduction à l'analyse des politiques publiques "
"PAP 2720, Introduction  à la gestion publique "
"PAP 3310, Research Methods in Public Administration "
"PAP 3325, Gender and Public Policy "
"PAP 3340, Human Resources in Public Organizations "
"PAP 3345, Governance and the Nonprofit Sector "
"PAP 3350, Sectoral Issues in Public Policy "
"PAP 3355, Budgetary Policy and Public Finance "
"PAP 3360, Managing Difference "
"PAP 3365, Law and Public Administration "
"PAP 3370, Theory of Public Organisations "
"PAP 3710, Méthodes de recherche en administration publique "
"PAP 3725, Genre et politiques publiques "
"PAP 3740, Les ressources humaines dans les organisations publiques "
"PAP 3745, Gouvernance et secteur communautaire "
"PAP 3750, Enjeux sectoriels en politiques publiques "
"PAP 3755, Politique budgétaire et finances publiques "
"PAP 3760, Gestion de la différence "
"PAP 3765, Droit et administration publique "
"PAP 3770, Théorie de l'organisation publique "
"PAP 4194, Indigenous Governance in Canada "
"PAP 4310, Principles, Processes and Methods of Evaluation "
"PAP 4315, Public Policy Analysis "
"PAP 4320, Negotiation, Collaboration and Private-Public Partnerships "
"PAP 4330, Administrative Reforms "
"PAP 4340, Selected Topic in Public Policy "
"PAP 4350, Project Management in the Public Sector "
"PAP 4355, Ethics and Public Affairs "
"PAP 4360, Seminar in Strategic Public Management "
"PAP 4365, Integration Seminar in Public Administration "
"PAP 4594, Gouvernance autochtone au Canada "
"PAP 4710, Principes, processus et méthodes d'évaluation "
"PAP 4715, Analyse des politiques publiques "
"PAP 4720, Négociation, collaboration et partenariats privés-publics "
"PAP 4730, Réformes administratives "
"PAP 4740, Thèmes choisis en politique publique "
"PAP 4750, Gestion de projet dans le secteur public "
"PAP 4755, Éthique et affaires publiques "
"PAP 4760, Séminaire en gestion publique stratégique "
"PAP 4765, Séminaire synthèse en administration publique "
"PAP 4999, Lectures dirigées en gestion publique et gouvernance / Directed Readings in Public Management and Governance "
"PAP 6101, Globalization and Continental Integration "
"PAP 6102, Democratic Governance "
"PAP 6103, Research Methods "
"PAP 6110, Theories of Public Management "
"PAP 6111, Theories of Public Policy "
"PAP 6120, Ethics in the Public Sector "
"PAP 6121, Public Administration: Coordination and Consistency "
"PAP 6122, Culture and Power in Public Organisations "
"PAP 6501, Mondialisation et intégration continentale "
"PAP 6502, Gouvernance démocratique "
"PAP 6503, Méthodes de recherche "
"PAP 6510, Théories en gestion publique "
"PAP 6511, Théories en politiques publiques "
"PAP 6520, Éthique publique "
"PAP 6521, Administration publique : Coordination et cohérence "
"PAP 6522, Cultures et pouvoir dans les organisations publiques "
"PAP 6901, Projet / Project "
"PAP 7998, Mémoire / Research Paper "
"PAP 8111, Research Seminar in Public Administration II "
